trip duration,start time,stop time,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,user type,birth year,gender,start date,start time,end date,end time
00:03:43,2021-01-12 07:42:43.6430,2021-01-12 07:46:27.6410,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,42130,Subscriber,1987,male,2021-01-12,07:42:43.643000,2021-01-12,07:46:27.641000
00:02:38,2021-01-12 07:44:01.7820,2021-01-12 07:46:39.9110,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,44415,Subscriber,1993,male,2021-01-12,07:44:01.782000,2021-01-12,07:46:39.911000
00:01:57,2021-01-12 07:51:26.9350,2021-01-12 07:53:24.1080,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29072,Subscriber,1974,female,2021-01-12,07:51:26.935000,2021-01-12,07:53:24.108000
00:09:37,2021-01-12 07:52:45.2810,2021-01-12 08:02:22.8850,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3184,Paulus Hook,40.7141454,-74.0335519,41369,Subscriber,1979,male,2021-01-12,07:52:45.281000,2021-01-12,08:02:22.885000
00:08:37,2021-01-12 07:52:47.1450,2021-01-12 08:01:25.0560,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,40866,Subscriber,1966,male,2021-01-12,07:52:47.145000,2021-01-12,08:01:25.056000
00:05:30,2021-01-12 07:56:19.5170,2021-01-12 08:01:50.4160,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42435,Subscriber,1978,male,2021-01-12,07:56:19.517000,2021-01-12,08:01:50.416000
00:02:01,2021-01-12 07:57:43.4090,2021-01-12 07:59:45.3250,3187,Warren St,40.721123600000006,-74.03805095,3638,Washington St,40.7242941,-74.0354826,43098,Subscriber,1982,male,2021-01-12,07:57:43.409000,2021-01-12,07:59:45.325000
00:11:19,2021-01-12 07:58:00.6190,2021-01-12 08:09:19.7990,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3202,Newport PATH,40.7272235,-74.03375890000001,40907,Subscriber,1975,male,2021-01-12,07:58:00.619000,2021-01-12,08:09:19.799000
00:07:18,2021-01-12 07:58:07.1100,2021-01-12 08:05:25.1250,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,44236,Subscriber,1993,male,2021-01-12,07:58:07.110000,2021-01-12,08:05:25.125000
00:29:00,2021-01-12 08:00:21.5360,2021-01-12 08:29:22.2920,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42174,Customer,1969,unknown,2021-01-12,08:00:21.536000,2021-01-12,08:29:22.292000
00:10:51,2021-01-12 08:07:27.2810,2021-01-12 08:18:18.6230,3212,Christ Hospital,40.734785818,-74.050443636,3202,Newport PATH,40.7272235,-74.03375890000001,42023,Subscriber,1990,male,2021-01-12,08:07:27.281000,2021-01-12,08:18:18.623000
00:06:40,2021-01-12 08:11:18.3440,2021-01-12 08:17:58.6590,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3184,Paulus Hook,40.7141454,-74.0335519,43361,Subscriber,1992,female,2021-01-12,08:11:18.344000,2021-01-12,08:17:58.659000
00:10:23,2021-01-12 08:15:52.1720,2021-01-12 08:26:15.9890,3209,Brunswick St,40.7241765,-74.05065640000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44555,Subscriber,1969,unknown,2021-01-12,08:15:52.172000,2021-01-12,08:26:15.989000
00:04:25,2021-01-12 08:16:28.9760,2021-01-12 08:20:54.4990,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,39147,Subscriber,1977,male,2021-01-12,08:16:28.976000,2021-01-12,08:20:54.499000
00:05:09,2021-01-12 08:18:00.7710,2021-01-12 08:23:10.6890,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887,39920,Subscriber,1987,female,2021-01-12,08:18:00.771000,2021-01-12,08:23:10.689000
00:05:35,2021-01-12 08:20:02.9540,2021-01-12 08:25:38.4600,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,30360,Subscriber,1981,male,2021-01-12,08:20:02.954000,2021-01-12,08:25:38.460000
00:06:45,2021-01-12 08:20:29.5830,2021-01-12 08:27:15.1000,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3205,JC Medical Center,40.71653978099194,-74.0496379137039,45340,Subscriber,1983,male,2021-01-12,08:20:29.583000,2021-01-12,08:27:15.100000
00:06:24,2021-01-12 08:27:34.7980,2021-01-12 08:33:59.1540,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3638,Washington St,40.7242941,-74.0354826,40306,Subscriber,1992,female,2021-01-12,08:27:34.798000,2021-01-12,08:33:59.154000
00:15:37,2021-01-12 08:31:17.4280,2021-01-12 08:46:55.0160,3639,Harborside,40.71925170000001,-74.034234,3194,McGinley Square,40.7253399253558,-74.06762212514876,42596,Subscriber,1984,male,2021-01-12,08:31:17.428000,2021-01-12,08:46:55.016000
00:49:25,2021-01-12 08:31:44.9930,2021-01-12 09:21:10.2520,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3213,Van Vorst Park,40.71848892,-74.047726625,42363,Customer,1969,unknown,2021-01-12,08:31:44.993000,2021-01-12,09:21:10.252000
00:04:14,2021-01-12 08:33:49.8130,2021-01-12 08:38:04.0410,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.03375890000001,45231,Subscriber,1979,male,2021-01-12,08:33:49.813000,2021-01-12,08:38:04.041000
00:14:06,2021-01-12 08:38:50.1220,2021-01-12 08:52:56.6380,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,44415,Subscriber,1991,female,2021-01-12,08:38:50.122000,2021-01-12,08:52:56.638000
00:03:32,2021-01-12 08:46:42.3940,2021-01-12 08:50:15.3720,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.0431174635887,45340,Subscriber,1983,male,2021-01-12,08:46:42.394000,2021-01-12,08:50:15.372000
00:02:07,2021-01-12 08:52:02.5090,2021-01-12 08:54:10.1340,3267,Morris Canal,40.7124188237569,-74.03852552175522,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,43766,Subscriber,1990,male,2021-01-12,08:52:02.509000,2021-01-12,08:54:10.134000
00:09:18,2021-01-12 08:52:38.8620,2021-01-12 09:01:56.8840,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42143,Subscriber,1976,female,2021-01-12,08:52:38.862000,2021-01-12,09:01:56.884000
00:05:41,2021-01-12 08:54:33.6180,2021-01-12 09:00:14.7430,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,47054,Subscriber,1984,male,2021-01-12,08:54:33.618000,2021-01-12,09:00:14.743000
00:03:44,2021-01-12 08:55:47.6280,2021-01-12 08:59:32.1190,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42260,Subscriber,1978,male,2021-01-12,08:55:47.628000,2021-01-12,08:59:32.119000
00:04:41,2021-01-12 08:56:40.8070,2021-01-12 09:01:21.9060,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,47238,Subscriber,1995,male,2021-01-12,08:56:40.807000,2021-01-12,09:01:21.906000
00:01:10,2021-01-12 08:59:57.7500,2021-01-12 09:01:08.6900,3196,Riverview Park,40.7443187,-74.04399090000001,3196,Riverview Park,40.7443187,-74.04399090000001,44710,Subscriber,1994,male,2021-01-12,08:59:57.750000,2021-01-12,09:01:08.690000
00:08:15,2021-01-12 09:01:27.8740,2021-01-12 09:09:43.0890,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,43693,Subscriber,1988,male,2021-01-12,09:01:27.874000,2021-01-12,09:09:43.089000
00:30:31,2021-01-12 09:01:32.5860,2021-01-12 09:32:04.0110,3196,Riverview Park,40.7443187,-74.04399090000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,38392,Subscriber,1994,male,2021-01-12,09:01:32.586000,2021-01-12,09:32:04.011000
00:06:13,2021-01-12 09:03:55.4560,2021-01-12 09:10:09.2030,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3213,Van Vorst Park,40.71848892,-74.047726625,45656,Subscriber,1979,male,2021-01-12,09:03:55.456000,2021-01-12,09:10:09.203000
00:05:54,2021-01-12 09:04:16.9330,2021-01-12 09:10:11.2600,3213,Van Vorst Park,40.71848892,-74.047726625,3184,Paulus Hook,40.7141454,-74.0335519,45150,Subscriber,1981,male,2021-01-12,09:04:16.933000,2021-01-12,09:10:11.260000
00:02:31,2021-01-12 09:08:34.7720,2021-01-12 09:11:06.2870,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40464,Subscriber,1963,male,2021-01-12,09:08:34.772000,2021-01-12,09:11:06.287000
00:05:19,2021-01-12 09:09:51.6040,2021-01-12 09:15:11.2590,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3203,Hamilton Park,40.727595965999996,-74.044247311,44774,Customer,1969,unknown,2021-01-12,09:09:51.604000,2021-01-12,09:15:11.259000
00:08:45,2021-01-12 09:11:35.1710,2021-01-12 09:20:20.2380,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3186,Grove St PATH,40.71958611647166,-74.0431174635887,48910,Subscriber,1991,male,2021-01-12,09:11:35.171000,2021-01-12,09:20:20.238000
00:04:02,2021-01-12 09:11:56.0970,2021-01-12 09:15:58.1720,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44388,Subscriber,1987,male,2021-01-12,09:11:56.097000,2021-01-12,09:15:58.172000
00:11:54,2021-01-12 09:14:36.5900,2021-01-12 09:26:30.8130,3203,Hamilton Park,40.727595965999996,-74.044247311,3184,Paulus Hook,40.7141454,-74.0335519,40318,Subscriber,1983,male,2021-01-12,09:14:36.590000,2021-01-12,09:26:30.813000
00:06:02,2021-01-12 09:14:47.7810,2021-01-12 09:20:50.3090,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,44920,Subscriber,1991,female,2021-01-12,09:14:47.781000,2021-01-12,09:20:50.309000
00:03:32,2021-01-12 09:14:53.7710,2021-01-12 09:18:26.0180,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44857,Subscriber,1989,male,2021-01-12,09:14:53.771000,2021-01-12,09:18:26.018000
00:01:34,2021-01-12 09:15:14.0170,2021-01-12 09:16:48.0600,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,44342,Subscriber,1998,male,2021-01-12,09:15:14.017000,2021-01-12,09:16:48.060000
00:03:27,2021-01-12 09:16:14.2750,2021-01-12 09:19:41.6460,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42435,Subscriber,1974,male,2021-01-12,09:16:14.275000,2021-01-12,09:19:41.646000
00:02:18,2021-01-12 09:17:26.2500,2021-01-12 09:19:44.4740,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,43974,Subscriber,1977,male,2021-01-12,09:17:26.250000,2021-01-12,09:19:44.474000
00:06:18,2021-01-12 09:21:35.2300,2021-01-12 09:27:53.7270,3280,Astor Place,40.71928220070703,-74.07126188278198,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,42370,Subscriber,1993,female,2021-01-12,09:21:35.230000,2021-01-12,09:27:53.727000
00:07:29,2021-01-12 09:22:12.4140,2021-01-12 09:29:41.4920,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119,42186,Subscriber,1986,male,2021-01-12,09:22:12.414000,2021-01-12,09:29:41.492000
00:03:01,2021-01-12 09:24:01.0290,2021-01-12 09:27:02.2690,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42376,Subscriber,1987,male,2021-01-12,09:24:01.029000,2021-01-12,09:27:02.269000
00:03:04,2021-01-12 09:25:57.3150,2021-01-12 09:29:01.7060,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595965999996,-74.044247311,44857,Subscriber,1989,male,2021-01-12,09:25:57.315000,2021-01-12,09:29:01.706000
00:14:09,2021-01-12 09:30:51.9270,2021-01-12 09:45:01.2110,3210,Pershing Field,40.742677141,-74.051788633,3280,Astor Place,40.71928220070703,-74.07126188278198,26719,Subscriber,1975,male,2021-01-12,09:30:51.927000,2021-01-12,09:45:01.211000
00:03:45,2021-01-12 09:31:13.5620,2021-01-12 09:34:59.5230,3187,Warren St,40.721123600000006,-74.03805095,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,39240,Subscriber,1980,male,2021-01-12,09:31:13.562000,2021-01-12,09:34:59.523000
00:05:00,2021-01-12 09:31:41.1560,2021-01-12 09:36:41.3250,3195,Sip Ave,40.73089709786179,-74.06391263008119,3225,Baldwin at Montgomery,40.7236589,-74.0641943,44732,Subscriber,1986,male,2021-01-12,09:31:41.156000,2021-01-12,09:36:41.325000
00:02:14,2021-01-12 09:31:44.2350,2021-01-12 09:33:58.8410,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44422,Subscriber,1977,male,2021-01-12,09:31:44.235000,2021-01-12,09:33:58.841000
00:02:24,2021-01-12 09:32:06.3450,2021-01-12 09:34:30.6280,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42376,Subscriber,1994,male,2021-01-12,09:32:06.345000,2021-01-12,09:34:30.628000
00:39:15,2021-01-12 09:32:35.2970,2021-01-12 10:11:51.2290,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,38392,Subscriber,1994,male,2021-01-12,09:32:35.297000,2021-01-12,10:11:51.229000
00:07:44,2021-01-12 09:33:43.2510,2021-01-12 09:41:27.6160,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,33630,Subscriber,1977,male,2021-01-12,09:33:43.251000,2021-01-12,09:41:27.616000
00:03:40,2021-01-12 09:34:25.9030,2021-01-12 09:38:06.3500,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,44342,Subscriber,1994,male,2021-01-12,09:34:25.903000,2021-01-12,09:38:06.350000
00:05:31,2021-01-12 09:40:54.9200,2021-01-12 09:46:26.0440,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44920,Subscriber,1986,male,2021-01-12,09:40:54.920000,2021-01-12,09:46:26.044000
00:10:19,2021-01-12 09:43:47.8280,2021-01-12 09:54:07.3690,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42120,Subscriber,2002,male,2021-01-12,09:43:47.828000,2021-01-12,09:54:07.369000
00:06:51,2021-01-12 09:45:54.7630,2021-01-12 09:52:46.1400,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3213,Van Vorst Park,40.71848892,-74.047726625,42133,Customer,1969,unknown,2021-01-12,09:45:54.763000,2021-01-12,09:52:46.140000
00:06:12,2021-01-12 09:48:21.9340,2021-01-12 09:54:34.4210,3203,Hamilton Park,40.727595965999996,-74.044247311,3202,Newport PATH,40.7272235,-74.03375890000001,44857,Subscriber,1956,male,2021-01-12,09:48:21.934000,2021-01-12,09:54:34.421000
00:01:37,2021-01-12 09:51:06.7270,2021-01-12 09:52:44.6570,3202,Newport PATH,40.7272235,-74.03375890000001,3202,Newport PATH,40.7272235,-74.03375890000001,40907,Subscriber,1994,female,2021-01-12,09:51:06.727000,2021-01-12,09:52:44.657000
00:03:17,2021-01-12 09:52:15.0370,2021-01-12 09:55:32.2950,3639,Harborside,40.71925170000001,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,44664,Subscriber,1996,male,2021-01-12,09:52:15.037000,2021-01-12,09:55:32.295000
00:07:56,2021-01-12 09:53:08.2290,2021-01-12 10:01:04.9570,3202,Newport PATH,40.7272235,-74.03375890000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42444,Customer,1969,unknown,2021-01-12,09:53:08.229000,2021-01-12,10:01:04.957000
00:07:39,2021-01-12 09:53:31.3340,2021-01-12 10:01:10.8560,3202,Newport PATH,40.7272235,-74.03375890000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,40907,Subscriber,1994,female,2021-01-12,09:53:31.334000,2021-01-12,10:01:10.856000
00:05:37,2021-01-12 09:53:35.7730,2021-01-12 09:59:13.2800,3681,Grand St,40.71517767732029,-74.03768330812454,3213,Van Vorst Park,40.71848892,-74.047726625,47256,Subscriber,1991,female,2021-01-12,09:53:35.773000,2021-01-12,09:59:13.280000
00:01:51,2021-01-12 09:54:16.5390,2021-01-12 09:56:08.4180,3196,Riverview Park,40.7443187,-74.04399090000001,3196,Riverview Park,40.7443187,-74.04399090000001,44710,Subscriber,1995,male,2021-01-12,09:54:16.539000,2021-01-12,09:56:08.418000
00:11:06,2021-01-12 09:56:31.9380,2021-01-12 10:07:38.5050,3196,Riverview Park,40.7443187,-74.04399090000001,3209,Brunswick St,40.7241765,-74.05065640000001,30680,Subscriber,1995,male,2021-01-12,09:56:31.938000,2021-01-12,10:07:38.505000
00:23:29,2021-01-12 10:14:38.5480,2021-01-12 10:38:07.9920,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3198,Heights Elevator,40.748715945380226,-74.04044330120088,38392,Subscriber,1994,male,2021-01-12,10:14:38.548000,2021-01-12,10:38:07.992000
00:01:53,2021-01-12 10:15:46.9130,2021-01-12 10:17:40.1140,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,38906,Subscriber,1973,male,2021-01-12,10:15:46.913000,2021-01-12,10:17:40.114000
00:04:52,2021-01-12 10:22:47.7370,2021-01-12 10:27:40.5810,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,45363,Subscriber,1953,female,2021-01-12,10:22:47.737000,2021-01-12,10:27:40.581000
00:05:42,2021-01-12 10:23:20.9550,2021-01-12 10:29:03.4770,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3195,Sip Ave,40.73089709786179,-74.06391263008119,45219,Subscriber,1996,male,2021-01-12,10:23:20.955000,2021-01-12,10:29:03.477000
00:08:22,2021-01-12 10:28:13.4180,2021-01-12 10:36:35.9200,3209,Brunswick St,40.7241765,-74.05065640000001,3638,Washington St,40.7242941,-74.0354826,31794,Subscriber,1988,female,2021-01-12,10:28:13.418000,2021-01-12,10:36:35.920000
00:08:26,2021-01-12 10:30:44.8730,2021-01-12 10:39:10.9530,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.0431174635887,43543,Subscriber,1977,male,2021-01-12,10:30:44.873000,2021-01-12,10:39:10.953000
00:06:00,2021-01-12 10:33:53.4380,2021-01-12 10:39:54.4190,3638,Washington St,40.7242941,-74.0354826,3681,Grand St,40.71517767732029,-74.03768330812454,43098,Subscriber,1964,female,2021-01-12,10:33:53.438000,2021-01-12,10:39:54.419000
00:17:53,2021-01-12 10:38:24.4440,2021-01-12 10:56:17.4610,3280,Astor Place,40.71928220070703,-74.07126188278198,3210,Pershing Field,40.742677141,-74.051788633,26719,Subscriber,1975,male,2021-01-12,10:38:24.444000,2021-01-12,10:56:17.461000
00:01:58,2021-01-12 10:41:18.6360,2021-01-12 10:43:16.7950,3267,Morris Canal,40.7124188237569,-74.03852552175522,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,26989,Subscriber,1974,male,2021-01-12,10:41:18.636000,2021-01-12,10:43:16.795000
00:04:44,2021-01-12 10:43:21.0680,2021-01-12 10:48:05.0890,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44774,Subscriber,1991,male,2021-01-12,10:43:21.068000,2021-01-12,10:48:05.089000
00:02:10,2021-01-12 10:43:39.7160,2021-01-12 10:45:50.4180,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3280,Astor Place,40.71928220070703,-74.07126188278198,44401,Subscriber,1960,male,2021-01-12,10:43:39.716000,2021-01-12,10:45:50.418000
00:15:01,2021-01-12 10:44:08.4590,2021-01-12 10:59:09.6740,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,39839,Subscriber,1974,male,2021-01-12,10:44:08.459000,2021-01-12,10:59:09.674000
00:04:10,2021-01-12 10:46:52.0020,2021-01-12 10:51:02.3450,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,39661,Subscriber,1987,male,2021-01-12,10:46:52.002000,2021-01-12,10:51:02.345000
00:04:50,2021-01-12 10:49:37.0520,2021-01-12 10:54:27.8030,3681,Grand St,40.71517767732029,-74.03768330812454,3205,JC Medical Center,40.71653978099194,-74.0496379137039,43098,Subscriber,1964,female,2021-01-12,10:49:37.052000,2021-01-12,10:54:27.803000
00:02:22,2021-01-12 10:54:09.4790,2021-01-12 10:56:32.0920,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42538,Subscriber,1975,male,2021-01-12,10:54:09.479000,2021-01-12,10:56:32.092000
00:02:56,2021-01-12 10:58:31.1730,2021-01-12 11:01:27.5840,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44721,Subscriber,1993,male,2021-01-12,10:58:31.173000,2021-01-12,11:01:27.584000
00:15:56,2021-01-12 11:01:20.3540,2021-01-12 11:17:16.9660,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,48911,Subscriber,1974,male,2021-01-12,11:01:20.354000,2021-01-12,11:17:16.966000
00:14:05,2021-01-12 11:08:35.5430,2021-01-12 11:22:41.1460,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42417,Customer,1969,unknown,2021-01-12,11:08:35.543000,2021-01-12,11:22:41.146000
00:06:01,2021-01-12 11:09:31.9660,2021-01-12 11:15:33.0310,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,48916,Subscriber,1980,male,2021-01-12,11:09:31.966000,2021-01-12,11:15:33.031000
00:07:05,2021-01-12 11:09:56.7570,2021-01-12 11:17:02.6480,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,47254,Subscriber,1990,female,2021-01-12,11:09:56.757000,2021-01-12,11:17:02.648000
00:06:31,2021-01-12 11:16:08.0030,2021-01-12 11:22:39.2950,3202,Newport PATH,40.7272235,-74.03375890000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,32526,Subscriber,1987,male,2021-01-12,11:16:08.003000,2021-01-12,11:22:39.295000
00:08:25,2021-01-12 11:17:32.5030,2021-01-12 11:25:57.5180,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,41583,Customer,1985,female,2021-01-12,11:17:32.503000,2021-01-12,11:25:57.518000
00:05:26,2021-01-12 11:18:01.1920,2021-01-12 11:23:27.8500,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3201,Dey St,40.737711,-74.066921,42525,Subscriber,1981,male,2021-01-12,11:18:01.192000,2021-01-12,11:23:27.850000
00:14:08,2021-01-12 11:18:55.1700,2021-01-12 11:33:03.8690,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3202,Newport PATH,40.7272235,-74.03375890000001,41620,Customer,1994,male,2021-01-12,11:18:55.170000,2021-01-12,11:33:03.869000
00:08:28,2021-01-12 11:20:12.7480,2021-01-12 11:28:41.5140,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958611647166,-74.0431174635887,44732,Subscriber,1985,female,2021-01-12,11:20:12.748000,2021-01-12,11:28:41.514000
00:06:14,2021-01-12 11:23:54.7230,2021-01-12 11:30:09.2640,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958611647166,-74.0431174635887,48924,Customer,1984,male,2021-01-12,11:23:54.723000,2021-01-12,11:30:09.264000
00:07:17,2021-01-12 11:38:10.7250,2021-01-12 11:45:28.5290,3202,Newport PATH,40.7272235,-74.03375890000001,3681,Grand St,40.71517767732029,-74.03768330812454,44342,Subscriber,1984,male,2021-01-12,11:38:10.725000,2021-01-12,11:45:28.529000
00:08:03,2021-01-12 11:38:45.1360,2021-01-12 11:46:48.2820,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.717732500000004,-74.04384499999999,45543,Subscriber,1994,male,2021-01-12,11:38:45.136000,2021-01-12,11:46:48.282000
00:10:26,2021-01-12 11:43:30.4420,2021-01-12 11:53:56.8940,3280,Astor Place,40.71928220070703,-74.07126188278198,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,41696,Subscriber,1993,male,2021-01-12,11:43:30.442000,2021-01-12,11:53:56.894000
00:03:47,2021-01-12 11:44:32.5240,2021-01-12 11:48:19.8970,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,47257,Subscriber,1984,male,2021-01-12,11:44:32.524000,2021-01-12,11:48:19.897000
00:14:56,2021-01-12 11:46:12.7860,2021-01-12 12:01:08.8820,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,44916,Subscriber,1969,unknown,2021-01-12,11:46:12.786000,2021-01-12,12:01:08.882000
00:48:56,2021-01-12 11:46:36.7590,2021-01-12 12:35:33.6030,3267,Morris Canal,40.7124188237569,-74.03852552175522,3192,Liberty Light Rail,40.711242299999995,-74.0557013,48911,Subscriber,1991,male,2021-01-12,11:46:36.759000,2021-01-12,12:35:33.603000
00:10:10,2021-01-12 11:52:14.8870,2021-01-12 12:02:25.6920,3207,Oakland Ave,40.7376037,-74.05247829999999,3211,Newark Ave,40.72152515,-74.046304543,40954,Subscriber,1997,unknown,2021-01-12,11:52:14.887000,2021-01-12,12:02:25.692000
00:03:55,2021-01-12 11:53:48.2580,2021-01-12 11:57:43.8860,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42249,Subscriber,1988,male,2021-01-12,11:53:48.258000,2021-01-12,11:57:43.886000
00:06:38,2021-01-12 11:54:14.3320,2021-01-12 12:00:52.3400,3191,Union St,40.71821129999999,-74.08363940000001,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,45959,Subscriber,1982,male,2021-01-12,11:54:14.332000,2021-01-12,12:00:52.340000
